symbol,available_at,published_at,sentiment_score,sentiment_label,event_type,source_name,title,source_url,fetched_at,analysis_method,snapshot_mode
HCM,2026-08-12 04:37:51+00:00,2026-08-12 04:37:51+00:00,0.0,neutral,other,Vietstock,HFIC chi hơn 300 tỷ thực hiện quyền mua cổ phiếu HCM - Vietstock,https://vietstock.vn/2026/08/hfic-chi-hon-300-ty-thuc-hien-quyen-mua-co-phieu-hcm-739-1479547.htm,2026-08-12T17:19:36.986101+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HCM,2026-08-12 07:40:00+00:00,2026-08-12 07:40:00+00:00,1.0,positive,other,Nhịp sống kinh doanh,"Tiếp tục làm cổ đông lớn của HSC, HFIC chi hơn 304 tỷ đồng mua thêm cổ phiếu - Nhịp sống kinh doanh",https://nhipsongkinhdoanh.vn/tiep-tuc-lam-co-dong-lon-cua-hsc--hfic-chi-hon-304-ty-dong-mua-them-co-phieu-31771.htm,2026-08-12T15:08:01.935468+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HCM,2026-08-12 07:52:01+00:00,2026-08-12 07:52:01+00:00,0.0,neutral,other,nguoiquansat.vn,Một tổ chức đăng ký mua hơn 30 triệu cổ phiếu Chứng khoán HSC - nguoiquansat.vn,https://nguoiquansat.vn/mot-to-chuc-dang-ky-mua-hon-30-trieu-co-phieu-chung-khoan-hsc-310067.html,2026-08-12T17:09:56.857506+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-04 10:22:00+00:00,2026-08-04 10:22:00+00:00,0.0,neutral,other,Tin nhanh chứng khoán,Cổ phiếu cần quan tâm ngày 5/8 - Tin nhanh chứng khoán,https://www.tinnhanhchungkhoan.vn/co-phieu-can-quan-tam-ngay-58-post395300.html,2026-08-09T08:30:03.174439+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-04 22:00:00+00:00,2026-08-04 22:00:00+00:00,0.0,neutral,other,VOV.VN,Một số cổ phiếu cần quan tâm 5/8: Cơ hội đầu tư tiềm năng với HPG và MBB - VOV.VN,https://vov.vn/thi-truong/mot-so-co-phieu-can-quan-tam-58-co-hoi-dau-tu-tiem-nang-voi-hpg-va-mbb-post1321179.vov,2026-08-12T15:08:21.748065+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-04 23:04:00+00:00,2026-08-04 23:04:00+00:00,1.0,positive,earnings,thuonghieucongluan.com.vn,"Cổ phiếu 5/8: HPG hưởng lợi chu kỳ thép, BMP giữ lợi thế biên lợi nhuận - thuonghieucongluan.com.vn",https://thuonghieucongluan.com.vn/co-phieu-5-8-hpg-huong-loi-chu-ky-thep-bmp-giu-loi-the-bien-loi-nhuan-a329226.html,2026-08-11T05:02:00.644940+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-05 01:32:00+00:00,2026-08-05 01:32:00+00:00,1.0,positive,other,bnews.vn,"Khuyến nghị mua cổ phiếu SHS, PVT, HPG với giá mục tiêu hấp dẫn - bnews.vn",https://bnews.vn/khuyen-nghi-mua-co-phieu-shs-pvt-hpg-voi-gia-muc-tieu-hap-dan/431424.html,2026-08-11T05:02:00.644940+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-07 04:27:01+00:00,2026-08-07 04:27:01+00:00,0.0,neutral,governance,nguoiquansat.vn,Tiết lộ bất ngờ về lượng sở hữu cổ phiếu HPG của con gái tỷ phú Trần Đình Long - nguoiquansat.vn,https://nguoiquansat.vn/tiet-lo-bat-ngo-ve-luong-so-huu-co-phieu-hpg-cua-con-gai-ty-phu-tran-dinh-long-309030.html,2026-08-12T17:11:50.934997+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-07 08:28:07+00:00,2026-08-07 08:28:07+00:00,0.0,neutral,governance,24HMoney,Bất ngờ với lượng cổ phiếu HPG mà con gái tỷ phú Trần Đình Long đang nắm giữ - 24HMoney,https://24hmoney.vn/news/bat-ngo-voi-luong-co-phieu-hpg-ma-con-gai-ty-phu-tran-dinh-long-dang-nam-giu-c1a2817854.html,2026-08-12T17:11:50.934997+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-12 00:39:09+00:00,2026-08-12 00:39:09+00:00,1.0,positive,earnings,VnBusiness,"Cổ phiếu thép: Lợi nhuận tăng, dòng tiền hồi phục? - VnBusiness",https://vnbusiness.vn/co-phieu-thep-loi-nhuan-bat-tang-dong-tien-co-tim-lai-suc-nong.html,2026-08-12T15:08:21.748065+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-12 00:39:09+00:00,2026-08-12 00:39:09+00:00,1.0,positive,earnings,vnbusiness.vn,"Cổ phiếu thép: Lợi nhuận tăng, dòng tiền hồi phục? - vnbusiness.vn",https://vnbusiness.vn/co-phieu-thep-loi-nhuan-bat-tang-dong-tien-co-tim-lai-suc-nong.html,2026-08-12T17:11:50.934997+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
HPG,2026-08-12 01:15:45+00:00,2026-08-12 01:15:45+00:00,1.0,positive,earnings,24HMoney,"HPG đã hoàn thành 70% mục tiêu lợi nhuận năm, cổ phiếu ngành thép liệu sắp có sóng? - 24HMoney",https://24hmoney.vn/news/hpg-da-hoan-thanh-70-muc-tieu-loi-nhuan-nam-co-phieu-nganh-thep-lieu-sap-co-song-c1a2819498.html,2026-08-12T17:11:50.934997+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-07-20 07:00:00+00:00,2026-07-20 07:00:00+00:00,0.0,neutral,other,VnExpress,Con trai ông Lý Điền Sơn tính mua 20 triệu cổ phiếu Khang Điền - VnExpress,https://vnexpress.net/con-trai-ong-ly-dien-son-tinh-mua-20-trieu-co-phieu-khang-dien-5099608.html,2026-08-12T15:08:44.123778+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-07-20 07:00:00+00:00,2026-07-20 07:00:00+00:00,-1.0,negative,other,nguoiquansat.vn,"Khang Điền (KDH): Thị giá chia đôi, thủng đáy một năm, lãnh đạo đăng ký mua 20 triệu cổ phiếu - nguoiquansat.vn",https://nguoiquansat.vn/khang-dien-kdh-thi-gia-chia-doi-thung-day-mot-nam-lanh-dao-dang-ky-mua-20-trieu-co-phieu-305186.html,2026-08-12T15:08:44.123778+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-07-21 07:00:00+00:00,2026-07-21 07:00:00+00:00,0.0,neutral,other,Báo Dân trí,Con trai nhà sáng lập Khang Điền chi gần 400 tỷ đồng “bắt đáy” cổ phiếu KDH - Báo Dân trí,https://dantri.com.vn/kinh-doanh/con-trai-nha-sang-lap-khang-dien-chi-gan-400-ty-dong-bat-day-co-phieu-kdh-20260721195207661.htm,2026-08-12T15:08:44.123778+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-08-04 14:43:35+00:00,2026-08-04 14:43:35+00:00,0.0,neutral,other,Vietnam.vn,SHS khuyến nghị theo dõi cổ phiếu KDH - Vietnam.vn,https://www.vietnam.vn/shs-khuyen-nghi-theo-doi-co-phieu-kdh,2026-08-11T05:03:12.654565+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-08-04 14:43:35+00:00,2026-08-04 14:43:35+00:00,0.0,neutral,other,vietnam.vn,SHS khuyến nghị theo dõi cổ phiếu KDH - vietnam.vn,https://www.vietnam.vn/shs-khuyen-nghi-theo-doi-co-phieu-kdh,2026-08-09T08:30:44.264884+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-08-05 01:25:00+00:00,2026-08-05 01:25:00+00:00,1.0,positive,other,hangthat.thuonghieucongluan.com.vn,"Dự báo chứng khoán ngày 5/8: HPG tiếp tục được đánh giá tích cực, theo dõi BMP và KDH - hangthat.thuonghieucongluan.com.vn",https://hangthat.thuonghieucongluan.com.vn/du-bao-chung-khoan-ngay-5-8-hpg-tiep-tuc-duoc-danh-gia-tich-cuc-theo-doi-bmp-va-kdh-a292424.html,2026-08-11T05:03:12.654565+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-08-05 22:16:57+00:00,2026-08-05 22:16:57+00:00,0.0,neutral,other,VietstockFinance,"KDH: Khuyến nghị THEO DÕI với giá mục tiêu 19,600 đồng/cổ phiếu - VietstockFinance",https://finance.vietstock.vn/bao-cao-phan-tich/21344/kdh-khuyen-nghi-theo-doi-voi-gia-muc-tieu-19600-dongco-phieu.htm?languageid=1,2026-08-12T17:12:57.823194+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-08-06 07:26:01+00:00,2026-08-06 07:26:01+00:00,0.0,neutral,other,Nhadautu.vn,"Trước thềm nâng hạng: 4 'ẩn số' BSR, DGC, GEE và KDH - Nhadautu.vn",https://nhadautu.vn/truoc-them-nang-hang-4-an-so-bsr-dgc-gee-va-kdh-d106811.html,2026-08-12T17:12:57.823194+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
KDH,2026-08-10 05:01:49+00:00,2026-08-10 05:01:49+00:00,0.0,neutral,other,Cộng đồng Kinh doanh Việt Nam,Khang Điền (KDH) đầu tư dự án khu Mả Lạng và Chợ Gà - Gạo theo phương thức PPP (BT) - Cộng đồng Kinh doanh Việt Nam,https://vietnambusinessinsider.vn/khang-dien-kdh-dau-tu-du-an-khu-ma-lang-va-cho-ga-gao-theo-phuong-thuc-ppp-bt-a54873.html,2026-08-12T17:12:57.823194+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-02 12:44:00+00:00,2026-08-02 12:44:00+00:00,1.0,positive,corporate_action,Báo Pháp Luật Việt Nam,MBBank (MBB) sắp chào bán cổ phiếu và trả cổ tức cho cổ đông - Báo Pháp Luật Việt Nam,https://doanhnhan.baophapluat.vn/mbbank-mbb-sap-chao-ban-co-phieu-va-tra-co-tuc-cho-co-dong.html,2026-08-09T09:18:38.605817+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-04 01:29:00+00:00,2026-08-04 01:29:00+00:00,1.0,positive,other,bnews.vn,"Cổ phiếu tâm điểm 4/8: Khuyến nghị mua MBB, REE và PVS - bnews.vn",https://bnews.vn/co-phieu-tam-diem-4-8-khuyen-nghi-mua-mbb-ree-va-pvs/431287.html,2026-08-09T09:18:38.605817+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-04 04:58:05+00:00,2026-08-04 04:58:05+00:00,1.0,positive,corporate_action,Vietstock,"MB chốt quyền chia cổ tức và chào bán cổ phiếu, nâng vốn điều lệ lên hơn 100,600 tỷ - Vietstock",https://vietstock.vn/2026/08/mb-chot-quyen-chia-co-tuc-va-chao-ban-co-phieu-nang-von-dieu-le-len-hon-100600-ty-738-1476203.htm,2026-08-09T09:18:38.605817+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-04 08:39:02+00:00,2026-08-04 08:39:02+00:00,1.0,positive,earnings,Tin nhanh chứng khoán,"MB chốt quyền chia cổ tức 15%, phát hành chào bán gần 805,5 triệu cổ phiếu giá 10.000 đồng/CP - Tin nhanh chứng khoán",https://www.tinnhanhchungkhoan.vn/mb-chot-quyen-chia-co-tuc-15-phat-hanh-chao-ban-gan-8055-trieu-co-phieu-gia-10000-dongcp-post395281.html,2026-08-12T15:09:04.215435+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-04 22:00:00+00:00,2026-08-04 22:00:00+00:00,0.0,neutral,other,VOV.VN,Một số cổ phiếu cần quan tâm 5/8: Cơ hội đầu tư tiềm năng với HPG và MBB - VOV.VN,https://vov.vn/thi-truong/mot-so-co-phieu-can-quan-tam-58-co-hoi-dau-tu-tiem-nang-voi-hpg-va-mbb-post1321179.vov,2026-08-11T05:03:57.153621+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-05 03:42:58+00:00,2026-08-05 03:42:58+00:00,0.5,positive,earnings,24HMoney,"MBB: lãi tăng 41%, cổ phiếu đã vào sóng? - 24HMoney",https://24hmoney.vn/news/mbb-lai-tang-41-co-phieu-da-vao-song-c30a2816737.html,2026-08-11T05:03:57.153621+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-09 03:12:01+00:00,2026-08-09 03:12:01+00:00,1.0,positive,corporate_action,nguoiquansat.vn,"Lịch chốt quyền cổ tức tuần 10-14/8: MBB, BSR, MCH đồng loạt thanh toán; tỷ lệ cao nhất 100% - nguoiquansat.vn",https://nguoiquansat.vn/lich-chot-quyen-co-tuc-tuan-10-14-8-mbb-bsr-mch-dong-loat-thanh-toan-ty-le-cao-nhat-100-309384.html,2026-08-09T09:18:38.605817+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-09 06:38:01+00:00,2026-08-09 06:38:01+00:00,1.0,positive,corporate_action,nguoiquansat.vn,"Tuần tới, MB chốt quyền nhận cổ tức 15%, mua thêm cổ phiếu giá 10.000 đồng - nguoiquansat.vn",https://nguoiquansat.vn/tuan-toi-mb-chot-quyen-nhan-co-tuc-15-mua-them-co-phieu-gia-10-000-dong-309416.html,2026-08-12T17:13:53.091992+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-09 06:57:00+00:00,2026-08-09 06:57:00+00:00,1.0,positive,corporate_action,Tạp chí Kinh tế chứng khoán Việt Nam,"Lịch cổ tức tuần 10-14/8: MBB, BSR, MCH, BFC, FOC đồng loạt chốt quyền; tỷ lệ tiền mặt cao nhất 100% - Tạp chí Kinh tế chứng khoán Việt Nam",https://kinhtechungkhoan.vn/lich-co-tuc-tuan-10-148-mbb-bsr-mch-bfc-foc-dong-loat-chot-quyen-ty-le-tien-mat-cao-nhat-100,2026-08-09T09:18:38.605817+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-10 14:52:51+00:00,2026-08-10 14:52:51+00:00,1.0,positive,corporate_action,Báo Pháp Luật Việt Nam,MBBank (MBB) sắp chào bán cổ phiếu và trả cổ tức cho cổ đông - Báo Pháp Luật Việt Nam,https://doanhnhan.baophapluat.vn/mbbank-mbb-sap-chao-ban-co-phieu-va-tra-co-tuc-cho-co-dong.html,2026-08-12T17:13:53.091992+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-10 14:52:51+00:00,2026-08-10 14:52:51+00:00,1.0,positive,corporate_action,doanhnhan.baophapluat.vn,MBBank (MBB) sắp chào bán cổ phiếu và trả cổ tức cho cổ đông - doanhnhan.baophapluat.vn,https://doanhnhan.baophapluat.vn/mbbank-mbb-sap-chao-ban-co-phieu-va-tra-co-tuc-cho-co-dong.html,2026-08-12T15:32:04.310673+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-11 18:13:01+00:00,2026-08-11 18:13:01+00:00,0.0,neutral,other,nguoiquansat.vn,"Cổ phiếu đáng chú ý ngày 12/8: BSR, FRT, MBB - nguoiquansat.vn",https://nguoiquansat.vn/co-phieu-dang-chu-y-ngay-12-8-bsr-frt-mbb-309962.html,2026-08-12T15:09:04.215435+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MBB,2026-08-12 01:27:00+00:00,2026-08-12 01:27:00+00:00,0.0,neutral,other,bnews.vn,"Cổ phiếu đáng chú ý ngày 12/8: BSR, FRT và MBB - bnews.vn",https://bnews.vn/co-phieu-dang-chu-y-ngay-12-8-bsr-frt-va-mbb/432403.html,2026-08-12T17:13:53.091992+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-07-21 07:00:00+00:00,2026-07-21 07:00:00+00:00,1.0,positive,earnings,Tin nhanh chứng khoán,Masan (MSN) muốn nâng kế hoạch lợi nhuận năm 2026 lên tối đa 11.500 tỷ đồng - Tin nhanh chứng khoán,https://www.tinnhanhchungkhoan.vn/masan-msn-muon-nang-ke-hoach-loi-nhuan-nam-2026-len-toi-da-11500-ty-dong-post394468.html,2026-08-12T15:09:21.628968+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-02 10:00:00+00:00,2026-08-02 10:00:00+00:00,0.0,neutral,other,Tin nhanh chứng khoán,Cổ phiếu cần quan tâm ngày 3/8 - Tin nhanh chứng khoán,https://www.tinnhanhchungkhoan.vn/co-phieu-can-quan-tam-ngay-38-post395103.html,2026-08-09T08:32:21.571003+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-02 15:17:01+00:00,2026-08-02 15:17:01+00:00,0.0,neutral,other,nguoiquansat.vn,"Cổ phiếu đáng chú ý ngày 3/8: MSN, VIB, PVD - nguoiquansat.vn",https://nguoiquansat.vn/co-phieu-dang-chu-y-ngay-3-8-msn-vib-pvd-307981.html,2026-08-09T08:32:21.571003+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-03 01:35:00+00:00,2026-08-03 01:35:00+00:00,1.0,positive,other,bnews.vn,"Cổ phiếu MSN, VIB và PVD lọt ’tầm ngắm’ khuyến nghị mua nhờ đâu? - bnews.vn",https://bnews.vn/co-phieu-msn-vib-va-pvd-lot-tam-ngam-khuyen-nghi-mua-nho-dau/431121.html,2026-08-09T08:32:21.571003+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-03 01:36:00+00:00,2026-08-03 01:36:00+00:00,0.0,neutral,other,MoneyF,"Loạt cổ phiếu được ""chấm điểm"" cao trước phiên 3/8: MSN, MBB và REE dẫn đầu danh sách - MoneyF",https://moneyf.vn/loat-co-phieu-duoc-cham-diem-cao-truoc-phien-38-ms-ddvhvjwh,2026-08-09T08:32:21.571003+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-03 07:00:00+00:00,2026-08-03 07:00:00+00:00,1.0,positive,other,bnews.vn,"Cổ phiếu MSN, VIB và PVD lọt ’tầm ngắm’ khuyến nghị mua nhờ đâu? - bnews.vn",https://bnews.vn/co-phieu-msn-vib-va-pvd-lot-tam-ngam-khuyen-nghi-mua-nho-dau/431121.html,2026-08-12T15:09:21.628968+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-06 02:00:48+00:00,2026-08-06 02:00:48+00:00,0.0,neutral,other,Fili.vn,Ngày 06/08/2026: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock - Fili.vn,https://fili.vn/2026/08/ngay-06082026-10-co-phieu-nong-duoi-goc-nhin-ptkt-cua-vietstock-585-1477037.htm,2026-08-12T17:15:02.295078+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-09 14:51:01+00:00,2026-08-09 14:51:01+00:00,0.0,neutral,other,nguoiquansat.vn,"Cổ phiếu đáng chú ý ngày 10/8: MSN, MWG, FPT - nguoiquansat.vn",https://nguoiquansat.vn/co-phieu-dang-chu-y-ngay-10-8-msn-mwg-fpt-309471.html,2026-08-12T17:15:02.295078+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-10 01:57:45+00:00,2026-08-10 01:57:45+00:00,0.0,neutral,other,Fili.vn,Tuần 10-14/08/2026: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock - Fili.vn,https://fili.vn/2026/08/tuan-10-14082026-10-co-phieu-nong-duoi-goc-nhin-ptkt-cua-vietstock-585-1478344.htm,2026-08-12T17:15:02.295078+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MSN,2026-08-11 01:58:00+00:00,2026-08-11 01:58:00+00:00,0.0,neutral,other,Fili.vn,Ngày 11/08/2026: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock - Fili.vn,https://fili.vn/2026/08/ngay-11082026-10-co-phieu-nong-duoi-goc-nhin-ptkt-cua-vietstock-585-1478860.htm,2026-08-12T17:15:02.295078+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-07-27 07:00:00+00:00,2026-07-27 07:00:00+00:00,0.0,neutral,other,Báo Tuổi Trẻ,"PNJ tăng trần trở lại, MWG cùng loạt cổ phiếu chứng khoán bất ngờ 'nằm sàn' cuối phiên - Báo Tuổi Trẻ",https://tuoitre.vn/pnj-tang-tran-tro-lai-mwg-cung-loat-co-phieu-chung-khoan-bat-ngo-nam-san-cuoi-phien-100260727152354464.htm,2026-08-12T15:09:39.736168+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-05 00:21:38+00:00,2026-08-05 00:21:38+00:00,0.0,neutral,other,Tin nhanh chứng khoán,Thế giới Di động (MWG) sẽ không mua cổ phiếu quỹ trong năm 2026 - Tin nhanh chứng khoán,https://www.tinnhanhchungkhoan.vn/the-gioi-di-dong-mwg-se-khong-mua-co-phieu-quy-trong-nam-2026-post395305.html,2026-08-12T15:09:39.736168+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-05 04:31:03+00:00,2026-08-05 04:31:03+00:00,1.0,positive,earnings,dautucophieu.net,"Cập nhật cổ phiếu MWG - Q2/2026: Lợi nhuận thuần tăng gấp đôi so với cùng kỳ, vượt xa dự báo - dautucophieu.net",https://dautucophieu.net/cap-nhat-co-phieu-mwg-q2-2026-loi-nhuan-thuan-tang-gap-doi-so-voi-cung-ky-vuot-xa-du-bao/,2026-08-09T08:33:03.208504+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-05 04:43:00+00:00,2026-08-05 04:43:00+00:00,1.0,positive,earnings,VietnamBiz,"Tổng Giám đốc MWG: Không mua cổ phiếu quỹ trong năm nay, lợi nhuận có thể về đích sớm 2-3 tháng - VietnamBiz",https://vietnambiz.vn/tong-giam-doc-mwg-khong-mua-co-phieu-quy-trong-nam-nay-loi-nhuan-co-the-ve-dich-som-2-3-thang-20268511123902.htm,2026-08-09T08:33:03.208504+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-06 08:54:35+00:00,2026-08-06 08:54:35+00:00,0.0,neutral,other,VietstockFinance,"MWG: Khuyến nghị MUA với giá mục tiêu 107,300 đồng/cổ phiếu - VietstockFinance",https://finance.vietstock.vn/bao-cao-phan-tich/21390/mwg-khuyen-nghi-mua-voi-gia-muc-tieu-107300-dongco-phieu.htm,2026-08-09T08:33:03.208504+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-08 03:01:23+00:00,2026-08-08 03:01:23+00:00,0.0,neutral,other,VietstockFinance,"MWG: Khuyến nghị MUA với giá mục tiêu 107,300 đồng/cổ phiếu - VietstockFinance",https://finance.vietstock.vn/bao-cao-phan-tich/21390/mwg-khuyen-nghi-mua-voi-gia-muc-tieu-107300-dongco-phieu.htm?languageid=1,2026-08-12T17:16:06.801318+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-09 14:51:01+00:00,2026-08-09 14:51:01+00:00,0.0,neutral,other,nguoiquansat.vn,"Cổ phiếu đáng chú ý ngày 10/8: MSN, MWG, FPT - nguoiquansat.vn",https://nguoiquansat.vn/co-phieu-dang-chu-y-ngay-10-8-msn-mwg-fpt-309471.html,2026-08-12T17:16:06.801318+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-09 22:00:00+00:00,2026-08-09 22:00:00+00:00,0.0,neutral,other,VOV.VN,Một số cổ phiếu cần quan tâm 10/8: Cơ hội tiềm năng với MWG và DMX - VOV.VN,https://vov.vn/thi-truong/mot-so-co-phieu-can-quan-tam-108-co-hoi-tiem-nang-voi-mwg-va-dmx-post1322330.vov,2026-08-12T17:16:06.801318+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
MWG,2026-08-10 06:54:22+00:00,2026-08-10 06:54:22+00:00,-1.0,negative,other,VnEconomy,"“Ôm” ba cổ phiếu giảm 22% trong tháng 7, “cá mập” Pyn Elite báo lỗ nặng - VnEconomy",https://vneconomy.vn/om-ba-co-phieu-giam-22-trong-thang-7-ca-map-pyn-elite-bao-lo-nang.htm,2026-08-12T17:16:06.801318+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
NVL,2026-07-20 07:00:00+00:00,2026-07-20 07:00:00+00:00,0.0,neutral,other,nguoiquansat.vn,"Novaland (NVL) chính thức triển khai chào bán 800 triệu cổ phiếu, mục tiêu huy động 8.000 tỷ đồng để trả nợ - nguoiquansat.vn",https://nguoiquansat.vn/novaland-nvl-chinh-thuc-trien-khai-chao-ban-800-trieu-co-phieu-muc-tieu-huy-dong-8-000-ty-dong-de-tra-no-305113.html,2026-08-12T15:09:57.765810+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
NVL,2026-08-04 08:54:30+00:00,2026-08-04 08:54:30+00:00,0.0,neutral,earnings,24HMoney,Đánh giá tiềm năng cổ phiếu NVL (Novaland) - 24HMoney,https://24hmoney.vn/news/danh-gia-tiem-nang-co-phieu-nvl-novaland-c30a2816353.html,2026-08-12T15:09:57.765810+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
NVL,2026-08-06 05:45:01+00:00,2026-08-06 05:45:01+00:00,1.0,positive,other,nguoiquansat.vn,Cổ phiếu Novaland (NVL) nối dài đà tăng bất chấp sức ép bán ròng của khối ngoại - nguoiquansat.vn,https://nguoiquansat.vn/co-phieu-novaland-nvl-noi-dai-da-tang-bat-chap-suc-ep-ban-rong-cua-khoi-ngoai-308808.html,2026-08-12T17:17:07.041498+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
NVL,2026-08-06 07:50:00+00:00,2026-08-06 07:50:00+00:00,1.0,positive,other,index.vn,"Cổ phiếu Novaland tăng giá, khối ngoại vẫn bán ròng gần 10 triệu cổ phiếu - index.vn",https://index.vn/tin-tuc/co-phieu-novaland-tang-gia-khoi-ngoai-van-ban-rong-gan-10-trieu-co-phieu,2026-08-07T06:57:38.297209+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
NVL,2026-08-07 02:51:01+00:00,2026-08-07 02:51:01+00:00,0.0,neutral,other,nguoiquansat.vn,"Nợ vay lập kỷ lục, Novaland (NVL) huy động hơn 8.000 tỷ đồng từ cổ đông để thanh toán - nguoiquansat.vn",https://nguoiquansat.vn/no-vay-lap-ky-luc-novaland-nvl-huy-dong-hon-8-000-ty-dong-tu-co-dong-de-thanh-toan-308998.html,2026-08-12T17:17:07.041498+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
NVL,2026-08-07 05:30:00+00:00,2026-08-07 05:30:00+00:00,0.0,neutral,corporate_action,index.vn,Novaland phát hành hơn 800 triệu cổ phiếu giá 10.000 đồng để xử lý nợ - index.vn,https://index.vn/tin-tuc/novaland-phat-hanh-hon-800-trieu-co-phieu-gia-10-000-dong-de-xu-ly-no,2026-08-07T06:57:38.297209+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
PLX,2026-08-07 08:44:00+00:00,2026-08-07 08:44:00+00:00,1.0,positive,other,Tạp chí Kinh tế chứng khoán Việt Nam,"Petrolimex (PLX) tiếp tục mở rộng mạng lưới, cổ phiếu được dự báo còn dư địa hơn 40% - Tạp chí Kinh tế chứng khoán Việt Nam",https://kinhtechungkhoan.vn/petrolimex-plx-tiep-tuc-mo-rong-mang-luoi-co-phieu-duoc-du-bao-con-du-dia-hon-40,2026-08-09T08:34:38.119656+00:00,keyword_heuristic_from_news_reader_snapshot_v1,live_research_only
