date,open,high,low,close,volume,return_1d,return_5d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,rsi_14,volatility_20d,volume_sma_20,volume_z_20,range_pct,close_vs_sma20,close_vs_sma60,target_next_up,next_return
2022-03-29,22.62,22.74,22.51,22.62,4272400,0.001771479185119773,-0.02035513209181461,-0.027932960893854664,22.75,22.759999999999998,23.262333333333334,22.7783124927341,22.955891267256252,-0.17757877452215354,41.278019728925244,0.1309329479997508,5860065.0,-0.4723302761255155,0.010167992926613478,-0.0061511423550086874,-0.02761259260320692,1,0.0053050397877982824
2022-03-30,22.62,23.09,22.62,22.74,5598900,0.0053050397877982824,-0.0091503267973857,-0.0008787346221442727,22.708,22.759,23.262333333333334,22.7724182630827,22.939899321533566,-0.1674810584508677,44.618187609809205,0.10794983241882707,5245325.0,0.19514164811980841,0.020668425681618245,-0.0008348345709390248,-0.02245403871781293,1,0.007915567282322122
2022-03-31,22.9,22.99,22.81,22.92,5248700,0.007915567282322122,0.0048224462954846725,-0.002176752285589778,22.729999999999997,22.7565,23.265666666666668,22.79512314568536,22.938425297716265,-0.14330215203090546,49.27870249983055,0.10655120574862069,5138165.0,0.06351810388665843,0.007853403141361244,0.007184760398128098,-0.014857372093356469,1,0.015270506108202353
2022-04-01,22.92,23.32,22.86,23.27,9575500,0.015270506108202353,0.02106186924089526,0.00692340977931627,22.826,22.764499999999998,23.273333333333333,22.868181123272226,22.96298638677432,-0.09480526350209217,56.877589522647234,0.11797772238979684,5265805.0,2.1934112669658283,0.01976794155565109,0.022205627182674936,-0.00014322543683764621,0,-0.01289213579716375
2022-04-04,23.32,23.41,22.97,22.97,9775600,-0.01289213579716375,0.01727192205491579,0.007898200965335667,22.904,22.773500000000002,23.270666666666667,22.88384556584573,22.963505913679924,-0.07966034783419573,49.96747939661603,0.11649104944100752,5348465.0,2.0882841160279604,0.019155420113191175,0.008628449733242505,-0.012920414828396343,0,-0.012189812799303312
2022-04-05,22.86,22.9,22.69,22.69,5803000,-0.012189812799303312,0.0030946065428825165,0.0008822232024701115,22.918,22.7745,23.25633333333333,22.85402317110023,22.9432462163703,-0.08922304527007086,44.52977330454821,0.12336287760902934,5200295.0,0.3064810154355522,0.009255178492727955,-0.003710290017343909,-0.02435178947670147,1,0.017628911414720116
2022-04-06,22.62,23.09,22.53,23.09,9012200,0.017628911414720116,0.015391380826737189,0.016285211267605737,22.988,22.793,23.251833333333334,22.890327298623273,22.95411686700954,-0.06378956838626593,52.48489181679927,0.1381602546253338,5303015.0,1.7566760223257798,0.024252923343438662,0.013030316325187474,-0.006960024657553965,0,-0.01212646167171938
2022-04-07,23.09,23.27,22.81,22.81,5971000,-0.01212646167171938,-0.004799301919720889,0.0008775778850371729,22.966,22.794,23.247166666666665,22.877969252681233,22.94344154352735,-0.06547229084611672,47.36429572261579,0.14525769970541505,5382210.0,0.27970865074185874,0.020166593599298593,0.000701939106782401,-0.018805159051640707,0,-0.009206488382288325
2022-04-08,22.86,22.86,22.58,22.6,7030100,-0.009206488382288325,-0.028792436613665595,-0.0008841732979664174,22.832,22.793,23.2425,22.835204752268737,22.91800142919199,-0.08279667692325177,43.90456838610063,0.14658726623258986,5412585.0,0.7611470763748432,0.012389380530973501,-0.008467511955424833,-0.027643325804022734,0,-0.01725663716814163
2022-04-12,22.53,22.62,22.16,22.21,8278800,-0.01725663716814163,-0.0330866347409664,-0.01024955436720143,22.68,22.7815,23.2375,22.739019405765855,22.86555687888147,-0.12653747311561503,38.30812988153197,0.15665039670544156,5568465.0,1.2219714536785153,0.020711391265195896,-0.025086144459320114,-0.044217321140398,0,0.0
2022-04-13,22.39,22.42,22.16,22.21,6722300,0.0,-0.021154693697664206,-0.012449977767896692,22.584000000000003,22.767500000000002,23.233999999999998,22.6576318048788,22.816997110075434,-0.1593653051966335,38.308129881531976,0.15634098129444474,5713095.0,0.4602314254139484,0.011706438541197729,-0.02448665861425281,-0.04407334079366432,0,-0.014858171994597158
2022-04-14,22.23,22.37,21.81,21.88,8324100,-0.014858171994597158,-0.05240363793850156,-0.03569854561480834,22.342000000000002,22.727,23.21,22.537996142589755,22.747589916736512,-0.20959377414675728,34.04896338203106,0.15994394597862038,5902200.0,1.0769377771019388,0.025594149908592427,-0.037268447221366685,-0.05730288668677297,0,-0.035648994515539156
2022-04-15,21.88,21.88,21.1,21.1,18618800,-0.035648994515539156,-0.07496711968434888,-0.06925452139391264,22.0,22.6485,23.17233333333333,22.316765966806717,22.625546219200473,-0.30878025239375617,26.538383379692362,0.19998846026870187,6670680.0,3.369143145571318,0.036966824644549645,-0.06837097379517398,-0.08943136211286429,0,-0.0165876777251186
2022-04-18,21.28,21.4,20.73,20.75,11505300,-0.0165876777251186,-0.08185840707964609,-0.08831282952548336,21.630000000000003,22.548,23.1345,22.075725048836453,22.48661686963007,-0.41089182079361564,23.98206850867217,0.20308502676061582,7100460.0,1.2279426278400964,0.03228915662650594,-0.07974099698421144,-0.10307117076228145,0,-0.02554216867469883
2022-04-19,20.82,21.03,20.13,20.22,7232900,-0.02554216867469883,-0.08959927960378211,-0.11625874125874125,21.232,22.415,23.096666666666668,21.790228887477,22.318719323731546,-0.5284904362545468,20.72629576772175,0.21258414885984314,7266010.0,-0.009437638506119452,0.044510385756676665,-0.09792549631942893,-0.1245489969692597,0,-0.014836795252225365
2022-04-20,20.22,20.45,19.92,19.92,7909800,-0.014836795252225365,-0.10310670868977934,-0.137288869640537,20.773999999999997,22.2565,23.052833333333336,21.50250136632669,22.141036410862544,-0.6385350445358533,19.14217329330249,0.2067416471198857,7363810.0,0.15612950362767677,0.02660642570281112,-0.10498056747467022,-0.1358979734956658,1,0.012550200803212785
2022-04-21,19.89,20.36,19.85,20.17,10019500,0.012550200803212785,-0.07815356489945147,-0.12113289760348578,20.432,22.1175,23.012333333333334,21.297501156122586,21.995033713761615,-0.697532557639029,24.332334382901763,0.21841708361911696,7694290.0,0.6808688024267207,0.02528507684680208,-0.08805244715722838,-0.123513478279763,1,0.011403073872087166
2022-04-22,20.36,20.7,20.15,20.4,6684800,0.011403073872087166,-0.03317535545023709,-0.10565541429197722,20.292,21.997,22.975666666666665,21.15942405518065,21.87688306829779,-0.7174590131171392,28.85677441046373,0.22733183976824498,7867830.0,-0.36288380781475815,0.026960784313725526,-0.07260080920125478,-0.11210411014551624,0,-0.0691176470588235
2022-04-25,20.45,20.5,18.99,18.99,12317000,-0.0691176470588235,-0.08481927710843384,-0.1667397981570865,19.94,21.807,22.908166666666666,20.82566650822978,21.66303987805351,-0.8373733698237302,20.68945540258072,0.3194398724923716,8324910.0,1.2444235005797486,0.0795155344918379,-0.12917870408584398,-0.1710379849980721,1,0.011058451816745807
2022-04-26,18.78,19.43,17.97,19.2,11120700,0.011058451816745807,-0.05044510385756673,-0.14968999114260406,19.736,21.638,22.840333333333334,20.57556396850212,21.480592479679178,-0.9050285111770577,24.133483937274605,0.32717172036627407,8551070.0,0.7933201811870697,0.07604166666666672,-0.11267215084573445,-0.1593817953620058,1,0.0026041666666667407
2022-04-27,19.2,19.52,18.92,19.25,6154800,0.0026041666666667407,-0.03363453815261053,-0.14898320070733873,19.602,21.469500000000004,22.761000000000003,20.371631050271024,21.31536340711035,-0.9437323568393268,24.968918442793708,0.32751028818262,8645190.0,-0.7946739644113178,0.031168831168831058,-0.10337921237103809,-0.15425508545318756,1,0.01662337662337654
2022-04-28,19.27,19.8,19.27,19.57,4729300,0.01662337662337654,-0.0297471492315321,-0.1394019349164467,19.482,21.311,22.68316666666667,20.248303196383173,21.18607722880588,-0.9377740324227055,30.26186211334047,0.3358862851535887,8601710.0,-1.216219628653738,0.02708226877874303,-0.08169489934775465,-0.13724568145247218,1,0.04036791006642826
2022-04-29,19.57,20.36,19.52,20.36,9795500,0.04036791006642826,-0.0019607843137254832,-0.11169284467713791,19.473999999999997,21.183,22.622333333333334,20.26548732001653,21.124886322968404,-0.859399002951875,41.27563658689202,0.37303280267254246,8829050.0,0.3124649946303467,0.041257367387033395,-0.038851909550110975,-0.10000442041050883,0,-0.04567779960707263
2022-05-04,20.13,20.2,19.43,19.43,6384600,-0.04567779960707263,0.023170089520800463,-0.16501933820369574,19.562,20.991,22.538999999999998,20.136950809244755,20.999339187933707,-0.8623883786889515,34.39007329751189,0.39007107020037046,8669505.0,-0.7289592788182627,0.039629439011837346,-0.0743652041351055,-0.13793868405874254,1,0.014410705095213583
2022-05-05,19.82,19.82,19.15,19.71,4804200,0.014410705095213583,0.026562500000000044,-0.1419242490204614,19.663999999999998,20.828,22.460333333333335,20.07126606936095,20.903832581420097,-0.8325665120591488,37.756722848193256,0.39812212520003337,8420935.0,-1.1171144581345358,0.033992897006595725,-0.05367774150182436,-0.12245291699440497,0,-0.025875190258751957
2022-05-06,19.29,19.57,19.2,19.2,4889500,-0.025875190258751957,-0.0025974025974025983,-0.1538122520934333,19.654,20.6535,22.3655,19.93722513561311,20.777622760574165,-0.840397624961053,34.303940541001424,0.4032727285192869,8375260.0,-1.0618974207240155,0.019270833333333386,-0.07037548115331549,-0.14153495338803068,0,-0.0697916666666667
2022-05-09,19.06,19.15,17.86,17.86,12361700,-0.0697916666666667,-0.0873786407766991,-0.22650498051104373,19.312,20.392000000000003,22.249833333333335,19.617652037826478,20.561502556087188,-0.9438505182607102,27.2522070423434,0.44663231511422813,8542735.0,1.1231841637996376,0.07222844344904811,-0.12416633974107505,-0.19729735803264448,1,0.002239641657334701
2022-05-10,17.33,17.97,17.33,17.9,10236300,0.002239641657334701,-0.12082514734774075,-0.21525646646207808,18.82,20.1465,22.134833333333336,19.353397878160866,20.36435421859925,-1.0109563404383834,27.72979246049448,0.44963956318462844,8756000.0,0.44005466492030654,0.03575418994413411,-0.11150820241729342,-0.19131986537057,1,0.007821229050279266
2022-05-11,18.04,18.25,17.79,18.04,4071500,0.007821229050279266,-0.07153885743695321,-0.20176991150442491,18.541999999999998,19.9185,22.0215,19.151336666136118,20.19217983203634,-1.040843165900224,29.474921487120383,0.4549020913631281,8608070.0,-1.293999703721299,0.025498891352549936,-0.09430931044004331,-0.18080058125014198,0,-0.06929046563192909
2022-05-12,18.04,18.04,16.79,16.79,7306300,-0.06929046563192909,-0.14814814814814825,-0.24403421882035126,17.958,19.6475,21.904166666666665,18.788054102115176,19.94016651114476,-1.1521124090295842,23.920849549307604,0.4999546621024092,8559445.0,-0.35627195117983984,0.07444907683144729,-0.1454383509352336,-0.23347917062963663,0,-0.06849315068493145
2022-05-13,16.79,17.03,15.64,15.64,15203300,-0.06849315068493145,-0.18541666666666656,-0.2958126969833408,17.246,19.319,21.765333333333334,18.303738086405147,19.62163565846737,-1.317897572062222,20.15754772468972,0.5335781968508415,8983495.0,1.6431603632011016,0.0888746803069054,-0.19043428748900038,-0.2814261210487625,0,-0.035805626598465534
2022-05-16,16.24,16.56,15.08,15.08,11689600,-0.035805626598465534,-0.1556550951847704,-0.3107861060329067,16.69,18.979,21.618833333333335,17.807778380804354,19.2852182022846,-1.477439821480246,18.621247500354784,0.5377152759690994,9151770.0,0.6627973842387597,0.09814323607427047,-0.20543758891406283,-0.3024600464101517,1,0.06896551724137945
2022-05-17,15.08,16.12,15.06,16.12,9447600,0.06896551724137945,-0.09944134078212274,-0.23601895734597156,16.334000000000003,18.73,21.485,17.548120168372915,19.050757594707964,-1.502637426335049,29.385035556143293,0.6145920234357956,8693210.0,0.24188150183587748,0.06575682382133997,-0.13934863854778423,-0.24970909937165453,1,0.03473945409429269
2022-05-18,16.52,17.07,16.35,16.68,8689300,0.03473945409429269,-0.07538802660753874,-0.19614457831325305,16.062,18.526500000000002,21.365166666666664,17.414563219392466,18.875145921025894,-1.4605827016334274,34.41535594279385,0.6368317924771927,8552410.0,0.04491190867666504,0.04316546762589921,-0.09966804307343546,-0.219289965754226,0,-0.007194244604316613
2022-05-19,16.38,16.84,16.29,16.56,5692200,-0.007194244604316613,-0.013698630136986356,-0.18100890207715137,16.016,18.3435,21.243999999999996,17.28309195487055,18.70365363057953,-1.4205616757089814,33.85875014361025,0.6342492670660858,8475375.0,-0.897201760075754,0.03321256038647347,-0.09722790089132394,-0.22048578422142717,0,-0.0024154589371979673
2022-05-20,16.56,16.86,16.35,16.52,5443200,-0.0024154589371979673,0.056265984654731316,-0.1706827309236949,16.192,18.1735,21.122999999999998,17.165693192582772,18.541901509795863,-1.3762083172130914,33.66330913502145,0.6343085606282972,8352045.0,-0.9164802187414443,0.03087167070217906,-0.09098412523729615,-0.21791412204705762,0,-0.024213075060532607
2022-05-23,16.56,16.75,16.12,16.12,5290600,-0.024213075060532607,0.06896551724137945,-0.20079325731284092,16.4,17.971,20.993,17.004817316800807,18.362501397959132,-1.3576840811583253,31.69317752460836,0.6315108167806012,8115600.0,-0.8776026748338823,0.03908188585607934,-0.10299927661231978,-0.23212499404563414,1,0.011786600496277666
2022-05-24,16.1,16.31,15.92,16.31,4270100,0.011786600496277666,0.011786600496277666,-0.20049019607843133,16.438,17.7665,20.8755,16.897922344985297,18.210464257369566,-1.312541912384269,33.678677583147376,0.6316877369295979,7994865.0,-1.1221840958773388,0.023911710606989506,-0.08198013114569569,-0.21870134847069533,1,0.035561005518087274
2022-05-25,16.59,16.96,16.42,16.89,6709700,0.035561005518087274,0.0125899280575541,-0.1105845181674564,16.479999999999997,17.6615,20.766000000000002,16.896703522679868,18.112652090157006,-1.2159485674771382,39.46340484588424,0.6115134622576812,7714500.0,-0.31714142144863394,0.03197158081705146,-0.04368258641678224,-0.18665125686217865,1,0.005328596802841812
2022-05-26,16.98,17.23,16.91,16.98,4687800,0.005328596802841812,0.025362318840579823,-0.11562499999999998,16.564,17.5505,20.660333333333334,16.909518365344503,18.02875193533056,-1.1192335699860578,40.33309079062576,0.6098377131289932,7392855.0,-0.8640649580808113,0.018845700824499427,-0.03250619640466079,-0.1781352349913683,1,0.020612485276796155
2022-05-27,17.07,17.33,17.05,17.33,5777300,0.020612485276796155,0.049031476997578594,-0.0997402597402598,16.726000000000003,17.4545,20.561333333333334,16.974207847599196,17.97699253271348,-1.0027846851142854,43.719302815827646,0.6162946726552173,7373980.0,-0.5085619648453176,0.016156953260242215,-0.007132831075081003,-0.1571558264703976,1,0.008078476630121179
2022-05-30,17.58,17.58,17.33,17.47,4224300,0.008078476630121179,0.08374689826302717,-0.10730710270822696,16.996000000000002,17.3495,20.473166666666668,17.050483563353165,17.93943753029026,-0.8889539669370947,45.0623623412335,0.6131458151437047,7348730.0,-0.9875176055493919,0.014310246136233544,0.006945445113692106,-0.14668794112618966,0,-0.016027475672581448
2022-05-31,17.33,17.4,17.19,17.19,5119800,-0.016027475672581448,0.053954629061925274,-0.15569744597249502,17.172,17.191000000000003,20.376833333333334,17.0719476305296,17.883923639157647,-0.8119760086280472,42.85945072676935,0.5901178318132682,7114945.0,-0.6341220619369408,0.012216404886561796,-5.816997266017143e-05,-0.15639492560996548,0,-0.00814426992437467
2022-06-01,17.12,17.44,16.96,17.05,3829000,-0.00814426992437467,0.009473060982830184,-0.12249099330931545,17.204,17.072,20.27583333333333,17.068571071986586,17.82215151773856,-0.7535804457519752,41.76019108825139,0.5729219504768114,6987165.0,-0.9782573481812407,0.028152492668621725,-0.0012886597938143174,-0.1590974477004643,0,-0.012316715542522005
2022-06-02,17.07,17.12,16.66,16.84,3533700,-0.012316715542522005,-0.008244994110718551,-0.14561136478944703,17.176,16.9285,20.176666666666666,17.033406291680958,17.749399553461632,-0.7159932617806746,40.09883995304996,0.5681997364344621,6923640.0,-1.031767279994421,0.027315914489311213,-0.005227870159789649,-0.16537254254088873,1,0.0011876484560569
2022-06-03,16.82,17.05,16.68,16.86,3040200,0.0011876484560569,-0.027120600115406734,-0.12187499999999996,17.082,16.811500000000002,20.079833333333337,17.006728400653117,17.68351810505707,-0.6767897044039515,40.3422626765553,0.564524789931619,6831175.0,-1.1246701181861956,0.02194543297746151,0.002884929958659077,-0.16035159654379616,0,-0.010676156583629859
2022-06-06,16.86,17.03,16.66,16.68,3845100,-0.010676156583629859,-0.04522037779049792,-0.06606942889137735,16.924,16.752499999999998,19.979166666666668,16.95646249286033,17.609183430608397,-0.652720937748068,38.813514181339194,0.5123298543599732,6405345.0,-0.8083882901213713,0.022182254196642746,-0.0043277122817488856,-0.1651303441084464,1,0.004196642685851293
2022-06-07,16.66,16.75,16.19,16.75,4640800,0.004196642685851293,-0.025596276905177517,-0.06424581005586583,16.836000000000002,16.695,19.878499999999995,16.92469903242028,17.545540213526294,-0.6208411811060159,39.76939388790993,0.5126378931244131,6125570.0,-0.48584306141001654,0.03343283582089544,0.0032943995208145616,-0.1573810901224939,1,0.028656716417910566
2022-06-08,16.79,17.33,16.73,17.23,6456800,0.028656716417910566,0.010557184750733084,-0.04490022172948993,16.872,16.6545,19.788666666666664,16.97166841204793,17.5221668643762,-0.5504984523282701,45.99921639688119,0.5235895206000993,6244835.0,0.07023370245337911,0.03482298316889135,0.03455522531447963,-0.12929959909712618,1,0.004062681369704002
2022-06-09,17.23,17.37,17.14,17.3,5776000,0.004062681369704002,0.027315914489311144,0.03037522334723053,16.964,16.68,19.702999999999996,17.022180964040555,17.50571005960759,-0.48352909556703594,46.86239741696836,0.4588771320216377,6168320.0,-0.1303798707719454,0.013294797687861296,0.037170263788968816,-0.12196112267167414,1,0.015028901734103872
2022-06-10,17.12,18.0,17.1,17.56,8194200,0.015028901734103872,0.04151838671411623,0.1227621483375958,17.104,16.776000000000003,19.620833333333334,17.10492235418816,17.509731536673694,-0.40480918248553266,50.05575300843602,0.37751675917894695,5817865.0,1.07962056077436,0.051252847380409944,0.04673342870767727,-0.10503291569335327,0,-0.051252847380409916
2022-06-13,17.12,17.23,16.63,16.66,6673500,-0.051252847380409916,-0.0011990407673860837,0.10477453580901863,17.1,16.854999999999997,19.520333333333333,17.036472761236137,17.44678845988305,-0.41031569864691164,40.89434153023953,0.4033417654789053,5567060.0,0.6385381066753151,0.03601440576230501,-0.011569267279738726,-0.14653096770888474,0,-0.007202881152461038
2022-06-14,16.33,16.79,16.29,16.54,3740800,-0.007202881152461038,-0.012537313432835817,0.02605459057071946,17.058,16.875999999999998,19.418166666666668,16.960092336430577,17.379618944336155,-0.4195266079055777,39.847143058906745,0.32733375891884103,5281720.0,-1.01610329955482,0.030229746070133012,-0.019909931263332403,-0.14822030916066575,0,-0.0012091898428052694
2022-06-15,16.52,16.73,16.22,16.52,5449100,-0.0012091898428052694,-0.04120719674985496,-0.00959232613908878,16.916,16.868,19.31416666666667,16.892385823133566,17.31594346697792,-0.42355764384435446,39.66483541874518,0.30285980696073606,5119710.0,0.2554655219841935,0.030871670702179273,-0.020630780175480146,-0.14466928420416802,1,0.009685230024213176
2022-06-16,16.61,16.89,16.47,16.68,5916100,0.009685230024213176,-0.03583815028901738,0.007246376811594235,16.792,16.874,19.21083333333333,16.859711081113016,17.268836543498075,-0.40912546238505954,41.952872629170606,0.3036947944005732,5130905.0,0.6060656029619014,0.025179856115108017,-0.011496977598672409,-0.13173990370016908,0,-0.043165467625899234
2022-06-17,16.22,16.38,15.66,15.96,4994900,-0.043165467625899234,-0.09111617312072884,-0.03389830508474567,16.472,16.846,19.092,16.721293991711015,17.171885688424144,-0.45059169671312915,35.43986182631254,0.3410929063679471,5108490.0,-0.08779900688411336,0.045112781954887146,-0.052594087617238494,-0.16404776869893134,0,-0.043233082706766957
2022-06-20,15.96,16.29,15.27,15.27,4004000,-0.043233082706766957,-0.08343337334933976,-0.05272952853598023,16.194,16.8035,18.964,16.49801799298624,17.031005267059392,-0.5329872740731503,30.54576673278079,0.3638150865961096,5044160.0,-0.7903865517175265,0.06679764243614929,-0.09126074924866845,-0.19479012866483858,0,0.0
2022-06-21,15.31,15.64,15.18,15.27,4900200,0.0,-0.07678355501813783,-0.06376456161863886,15.940000000000001,16.7515,18.83833333333333,16.309092147911436,16.9005604324624,-0.5914682845509631,30.54576673278079,0.360083378772964,5075665.0,-0.1345595090417342,0.03012442698100857,-0.08843984120824999,-0.18941873838803847,1,0.054354944335298194
2022-06-22,15.61,16.33,15.48,16.1,6208200,0.054354944335298194,-0.025423728813559254,-0.04677323860272342,15.856,16.712,18.726833333333335,16.27692412515583,16.841259659687406,-0.5643355345315761,41.76499250361986,0.39160587959382814,5050590.0,0.907623881855882,0.052795031055900485,-0.036620392532311974,-0.14027109050293252,1,0.03291925465838497
2022-06-23,16.1,16.84,15.98,16.63,4708100,0.03291925465838497,-0.00299760191846532,-0.020612485276796266,15.845999999999998,16.694499999999998,18.627666666666663,16.33124349051647,16.825610796006856,-0.49436730549038543,47.58715546594059,0.41034739354557004,5051605.0,-0.26938751489279644,0.051713770294648194,-0.003863547875048612,-0.10724191614623402,0,-0.012627781118460413
2022-06-24,16.63,16.7,16.42,16.42,2969100,-0.012627781118460413,0.028822055137844638,-0.05251009809578744,15.937999999999999,16.649,18.524333333333335,16.344898338129322,16.7955655518582,-0.4506672137288774,45.64011464603416,0.404345376772513,4911195.0,-1.4452460328206729,0.0170523751522532,-0.013754579854645899,-0.11359833012434095,1,0.0018270401948841108
2022-06-27,16.45,16.63,16.42,16.45,4282300,0.0018270401948841108,0.07727570399476091,-0.05838580423583284,16.174,16.598000000000003,18.419500000000003,16.361067824570966,16.769968103572406,-0.40890027900143977,45.98015097631135,0.40280589096696695,4914095.0,-0.4706869064520646,0.012765957446808347,-0.00891673695625994,-0.10692472651266338,1,0.03221884498480243
2022-06-28,16.42,17.1,16.35,16.98,5342500,0.03221884498480243,0.11198428290766205,-0.012216404886561949,16.516,16.5875,18.3205,16.456288159252356,16.785526021826303,-0.3292378625739474,51.72535168383694,0.41775733491179606,4925230.0,0.3102378849908033,0.044169611307420496,0.023662396382818418,-0.07316940039846065,1,0.0011778563015312216
2022-06-29,16.75,17.19,16.75,17.0,3048300,0.0011778563015312216,0.05590062111801242,-0.0029325513196480912,16.696,16.585,18.216,16.539936134751994,16.801412983172504,-0.2614768484205108,51.93309964282102,0.41674042949859513,4886195.0,-1.3230873267621637,0.025882352941176547,0.025022610792885036,-0.06675450153711027,0,-0.032352941176470584
2022-06-30,16.91,17.16,16.45,16.45,3566500,-0.032352941176470584,-0.010823812387251941,-0.02315914489311166,16.66,16.5655,18.10733333333333,16.52609980632861,16.775382391826394,-0.24928258549778448,46.062499211702026,0.4305502822930455,4887835.0,-0.9523592947671214,0.04316109422492406,-0.006972321994506703,-0.0915282942454253,1,0.01276595744680864
2022-07-01,16.47,16.77,16.12,16.66,3473300,0.01276595744680864,0.014616321559074219,-0.011862396204033177,16.708,16.555500000000002,18.006833333333336,16.54669983612421,16.7668355479874,-0.22013571186319325,48.45823464312876,0.4332197433832865,4909490.0,-1.0558744323148126,0.03901560624249691,0.006312101718461971,-0.07479567941799892,1,0.009603841536614643
2022-07-04,16.77,16.98,16.68,16.82,3148000,0.009603841536614643,0.022492401215805424,0.008393285371702586,16.782,16.5625,17.90233333333333,16.58874601518202,16.77077365554389,-0.1820276403618699,50.27060352316806,0.432721609554777,4874635.0,-1.2356713120808835,0.017835909631391242,0.01554716981132076,-0.0604576684603495,1,0.03864447086801426
2022-07-05,16.93,17.7,16.82,17.47,10888900,0.03864447086801426,0.028857479387514706,0.04298507462686563,16.880000000000003,16.5985,17.813333333333333,16.724323551307865,16.822568199577677,-0.09824464826981227,56.900908163400096,0.4531319233413263,5187040.0,2.9441671552831052,0.05037206639954202,0.05250474440461472,-0.0192739520958084,0,-0.00400686891814539
2022-07-06,17.35,17.77,17.21,17.4,6055300,-0.00400686891814539,0.0235294117647058,0.009866511897852481,16.96,16.607,17.72666666666667,16.82827377418358,16.865340925534888,-0.03706715135130878,56.03445554620641,0.44283630524221734,5166965.0,0.4615079023545536,0.03218390804597694,0.047750948395254955,-0.018427980443776137,1,0.005172413793103514
2022-07-07,17.33,17.58,17.12,17.49,3567400,0.005172413793103514,0.06322188449848021,0.010982658959537428,17.168,16.6165,17.648000000000003,16.930077808924565,16.911611968087858,0.01846584083670777,56.942288035079834,0.44296019237898315,5056535.0,-0.7631709388596436,0.026300743281875205,0.05256823037342406,-0.008952855847688346,0,-0.006861063464836947
2022-07-08,17.56,17.58,17.28,17.37,4058400,-0.006861063464836947,0.042617046818727466,-0.010820045558086466,17.31,16.607,17.567333333333334,16.997758146013094,16.945566637118386,0.05219150889470825,55.30259630625718,0.44051933674211197,4849745.0,-0.43584350741938743,0.01727115716753006,0.045944481242849555,-0.011232970285757649,0,-0.05181347150259075
2022-07-11,17.14,17.26,16.42,16.47,8452700,-0.05181347150259075,-0.020808561236623113,-0.01140456182472993,17.24,16.597500000000004,17.477166666666665,16.916564585088004,16.91033947881332,0.006225106274683867,44.86733140015417,0.4413851021445946,4938705.0,1.8034790590669667,0.05100182149362477,-0.007681879801175184,-0.05762757121196227,1,0.013964784456587775
2022-07-12,16.56,16.7,16.49,16.7,3916500,0.013964784456587775,-0.04407555809959929,0.0096735187424426,17.086,16.6055,17.403833333333335,16.883246956612926,16.894758776679,-0.011511820066075984,47.58909038208485,0.4433252315522491,4947490.0,-0.530574707301531,0.012574850299401249,0.0056908855499684385,-0.040441282093025555,0,0.0
2022-07-13,16.73,17.03,16.66,16.7,3156800,0.0,-0.04022988505747127,0.010895883777239712,16.945999999999998,16.6145,17.336333333333336,16.855055117134015,16.880332200628704,-0.02527708349468938,47.58909038208485,0.44327139630019785,4832875.0,-0.8468097820973289,0.022155688622754553,0.005146107315898707,-0.036705185640946936,0,-0.004191616766467066
2022-07-14,16.61,16.79,16.59,16.63,2902000,-0.004191616766467066,-0.04917095483133216,-0.00299760191846532,16.774,16.612000000000002,17.2765,16.82043125295955,16.86178907465621,-0.04135782169665703,46.77403880352236,0.442365299628627,4682170.0,-0.8869731131302847,0.012026458208057684,0.0010835540573077562,-0.0374207738835991,1,0.004209260372820323
2022-07-15,16.7,16.91,16.7,16.7,4094300,0.004209260372820323,-0.03857225100748429,0.04636591478696728,16.639999999999997,16.648999999999997,17.222833333333334,16.80190336788885,16.849804698755747,-0.047901330866896075,47.73797569128015,0.4116366329937925,4637140.0,-0.27010562527742227,0.012574850299401249,0.0030632470418645585,-0.03035698733270764,1,0.005389221556886259
2022-07-18,16.79,17.05,16.7,16.79,2990600,0.005389221556886259,0.01942926533090472,0.09954158480681063,16.704,16.725,17.1665,16.800072080521335,16.845374721070137,-0.045302640548801065,49.01642790735373,0.37434380908428383,4586470.0,-0.7826360514008172,0.020845741512805327,0.0038863976083705065,-0.021932251769434696,0,-0.005360333531864159
2022-07-19,16.77,16.79,16.54,16.7,2566900,-0.005360333531864159,0.0,0.09364767518009165,16.704,16.7965,17.104833333333332,16.784676375825747,16.83460622321309,-0.049929847387343074,47.758280186588514,0.37577796250187745,4469805.0,-0.9120511920157321,0.014970059880239521,-0.005745244544994588,-0.023667774215864856,1,0.005389221556886259
2022-07-20,16.89,16.93,16.75,16.79,4923800,0.005389221556886259,0.005389221556886259,0.042857142857142705,16.721999999999998,16.831,17.068166666666666,16.785495394929477,16.83130205853064,-0.045806663601162256,49.16351901061904,0.32709430006994655,4405585.0,0.25284724082859766,0.010720667063728394,-0.0024359812251203428,-0.016297395736702858,1,0.015485407980941224
2022-07-21,16.93,17.07,16.79,17.05,5488700,0.015485407980941224,0.02525556223692127,0.02525556223692127,16.806,16.851999999999997,17.032333333333334,16.826188411094172,16.847501906046887,-0.021313494952714507,53.08925030403455,0.31090486903739045,4444615.0,0.5061075044135888,0.01642228739002939,0.011749347258485976,0.0010372428909721787,1,0.006451612903225712
