date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2025-04-17,0,0.0,-0.008000000000000007,0,120500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9962610300000004,-0.0673962104681235
2025-04-18,1,1.0,-0.01671583087512285,9700,118700,0.9901922993013178,1.9638327115936656,0.004901305835479679,-0.016551887008969854,-0.02145319284444953,488298.0,-1648999.999999994,-2137297.999999994,0.9748880500000005,-0.0874035394124153
2025-04-21,1,1.0,-0.01706827309236969,9700,114500,0.9910060955204026,1.9650974283662603,0.004904286189578378,-0.016914762674545235,-0.021819048864123614,478112.99999999994,-1649000.0000000205,-2127113.0000000205,0.9536169200000002,-0.10731552617920215
2025-04-22,1,1.0,-0.004032258064516014,9500,117900,0.9882374989739059,1.9724901693229169,0.0049292330089948455,-0.003984828624894668,-0.008914061633889515,470060.00000000006,-379999.9999999892,-850059.9999999893,0.9451163200000003,-0.11527297059845687
2025-04-23,1,1.0,0.0,9500,107600,0.997125941069348,1.994251882138696,0.00498562970534674,0.0,-0.00498562970534674,471200.0,0.0,-471200.0,0.9404043200000003,-0.11968389195736451
2025-04-24,1,1.0,-0.012048192771084487,9400,105700,0.9955717770416017,1.9791487133959553,0.004941874363146264,-0.011994840687248362,-0.016936715050394627,464735.99999999994,-1128000.000000014,-1592736.000000014,0.9244769600000001,-0.13459355503355508
2025-04-25,1,1.0,-0.01720647773279349,9300,106400,0.9939025413894569,1.9707035208319292,0.0049182080211063305,-0.017101561946984548,-0.02201976996809088,454677.0,-1580999.999999997,-2035676.999999997,0.9041201900000002,-0.15364960588061938
2025-04-28,1,1.0,0.008238928939237722,9200,104400,0.9880544753679257,1.9842494613465036,0.004964693908671584,0.008140510610652147,0.003175816701980563,448867.99999999994,735999.9999999842,287131.9999999842,0.9069915100000001,-0.15096175216324714
2025-04-29,1,1.0,0.025201612903225756,9100,102000,0.9952904630827244,2.0156638511423317,0.005051701090344272,0.025082924976883123,0.02003122388653885,458185.0,2274999.9999999953,1816814.9999999953,0.9251596599999999,-0.13395447693259466
2025-05-05,0,0.0,-0.012732615083251742,0,105200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9251596599999999,-0.13395447693259466
2025-05-06,0,0.0,0.04166666666666674,0,105000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251596599999999,-0.13395447693259466
2025-05-07,0,0.0,0.0,0,108500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251596599999999,-0.13395447693259466
2025-05-08,0,0.0,-0.011257035647279645,0,99600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9251596599999999,-0.13395447693259466
2025-05-09,1,1.0,-0.015639374425022945,8400,93800,0.9869431617889602,1.9584511499344868,0.0048884102880145,-0.015435173643433548,-0.020323583931448046,452256.0,-1427999.999999995,-1880255.999999995,0.9063571,-0.15155562580910986
2025-05-12,0,0.0,-0.014897579143389184,0,93300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9063571,-0.15155562580910986
