date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,target_entry_open_5d,target_exit_close_5d,target_return_5d,target_market_return_5d,target_excess_return_5d,swing_execution_open,swing_execution_close
2014-06-13,1.8,1.81,1.78,1.8,264600,0.011235955056179803,0.016949152542372836,0.022727272727272707,0.022727272727272707,0.0,0.05882352941176472,1.7740000000000002,1.7530000000000001,1.8635,1.7646085242326714,1.770362874251292,-0.005754350018620569,-0.01673377489933632,0.010979424880715752,-0.0031968611214558715,0.0060996804892865285,56.48598099941101,1.7530000000000001,0.02408318915761629,1.8011663783152327,1.7048336216847675,0.05495308421589575,0.9878921941400789,0.04301211740106562,0.023895620778369788,20.08866857361117,22.357013146659668,18.196623742098907,83.33333333333333,71.2121212121212,131810710.0,127793426.0,0.1756958510101794,-1.7258017237078838,5.3792327006214355,993207.5,-1.1983173914866774,0.2664095871205161,0.01666666666666668,0.02681118083285794,-0.034075664072980905,4.0,6.0,-0.01666666666666672,0.0,573.58,574.48,0.0012374296320825096,0.027618775042930865,0.08496855464692432,0.11268688581515954,0.009998525424097293,-0.004891502315658158,-0.026145025235159602,-0.024097495842787642,,,1.8,1.76,-0.022222222222222254,-0.025239005736137687,0.003016783513915433,1.8,1.77
2014-06-16,1.8,1.8,1.77,1.77,669990,-0.01666666666666672,-0.005617977528089901,0.0,0.005681818181818121,0.01724137931034475,0.029069767441860517,1.7759999999999998,1.7555,1.8598333333333334,1.7654379820430297,1.7703359946771222,-0.004898012634092508,-0.014366622446287558,0.00946860981219505,-0.002767238776323451,0.005349497069036751,49.66418588273628,1.7555,0.023050288273147777,1.8016005765462957,1.7093994234537044,0.052521306233318854,0.6572648444584919,0.04208268044384665,0.023775525674489633,19.053903738456082,21.21859028934674,18.967387531972317,58.333333333333336,69.44444444444444,131140720.0,128118823.0,0.18542974896618025,-1.3613829098532517,3.255431656254019,987574.5,-0.5201227665919202,0.6784197040324553,0.016949152542372895,0.008259755055539664,-0.04830181915942289,0.0,6.0,0.0,0.0,575.3,572.37,-0.0036728867845704505,0.01195169816658126,0.07378433138226037,0.11550306666368106,-0.012993779882096268,-0.006269879984763138,-0.044714563940399854,-0.04164203428340185,,,1.77,1.76,-0.005649717514124353,-0.008497293130332761,0.0028475756162084087,1.77,1.77
2014-06-17,1.77,1.78,1.77,1.77,527160,0.0,-0.01666666666666672,-0.005617977528089901,0.005681818181818121,0.01724137931034475,0.029069767441860517,1.778,1.7579999999999998,1.8546666666666667,1.7661398309594867,1.7703111061825205,-0.0041712752230338435,-0.012327553001636815,0.008156277778602972,-0.0023566526683807027,0.0046080665415836,49.66418588273628,1.7579999999999998,0.021667341420027953,1.8013346828400556,1.714665317159944,0.0492999804778792,0.6384572265625098,0.03979106041214332,0.022480825091606395,18.093050677240644,20.837697300721164,18.626905679740144,58.333333333333336,66.66666666666667,131140720.0,128444220.0,0.18542974896618025,-1.3613829098532517,3.255431656254019,987694.0,-0.7543552592402856,0.533728057475291,0.005649717514124299,0.006825938566553003,-0.045650611071171854,1.0,6.0,0.0,0.0,570.77,572.25,-0.0002096545940563077,0.009455097108786559,0.06461154933769908,0.11478669959858685,0.0002096545940563077,-0.0037732789269684375,-0.035541781895838565,-0.033384741991526634,,,1.77,1.78,0.005649717514124353,-0.0034980935390211965,0.00914781105314555,1.77,1.77
2014-06-18,1.77,1.78,1.77,1.77,785740,0.0,0.0,-0.01666666666666672,0.0,0.023121387283236983,0.01724137931034475,1.778,1.7595000000000003,1.8496666666666666,1.7667337031195656,1.7702880612801115,-0.003554358160545945,-0.010572914033418642,0.007018555872872697,-0.0020081119551107036,0.003965285803882879,49.66418588273628,1.7595000000000003,0.021392325234740203,1.8022846504694807,1.7167153495305199,0.04863273710654212,0.622707558490979,0.03766312752556166,0.021278603121786248,17.200829977540593,20.44250788129726,18.2736441875989,58.333333333333336,58.333333333333336,131140720.0,128702841.5,0.18155892355975692,-1.3214760159352086,3.45604027118235,960205.5,-0.2877173137981316,0.8183039984669949,0.005649717514124299,0.0059676044330774225,-0.04307082357181469,2.0,6.0,0.0,0.0,571.74,570.03,-0.0038794233289646263,-0.0005785819482433396,0.04808045892476276,0.1125705308260424,0.0038794233289646263,0.0005785819482433396,-0.030839079614418008,-0.02942434366733271,,,1.76,1.86,0.05681818181818188,0.012992760164976191,0.04382542165320569,1.76,1.76
2014-06-19,1.76,1.77,1.73,1.76,727000,-0.005649717514124353,-0.005649717514124353,-0.005649717514124353,-0.011235955056179803,0.01734104046242768,0.011494252873563315,1.7740000000000002,1.7605,1.8435,1.7656977487934786,1.76952598266677,-0.0038282338732913423,-0.009223978001393183,0.005395744128101841,-0.002175132882551899,0.003065763709148773,47.28663822449505,1.7605,0.020894471693966226,1.8022889433879323,1.7187110566120676,0.047473948750846214,0.49401755632634237,0.037830046988021546,0.021494344879557696,16.88638614739612,18.898572041259076,24.446088906571998,50.0,55.55555555555555,130413720.0,128925113.0,0.18303924450460998,-1.2187676460839205,3.087594219635429,924605.5,-0.33065055785024666,0.7862812842882722,0.02272727272727275,-0.0002840102243680809,-0.04529427719012746,3.0,6.0,0.0,0.0,564.93,567.35,-0.004701506938231237,-0.011189152447844908,0.0472929319033466,0.11315832187979258,-0.0009482105758931159,-4.680260833489491e-05,-0.03579867902978329,-0.03418210697242352,,,1.76,1.85,0.05113636363636376,0.0139853988917229,0.03715096474464086,1.76,1.76
2014-06-20,1.76,1.77,1.76,1.76,383890,0.0,-0.005649717514124353,-0.005649717514124353,-0.022222222222222254,0.0,0.011494252873563315,1.766,1.7614999999999998,1.8363333333333334,1.7648211720560203,1.7688203543210832,-0.003999182265062906,-0.008179018854127128,0.004179836589064222,-0.0022722626506039238,0.002374907152877399,47.28663822449505,1.7614999999999998,0.020332758116721764,1.8021655162334433,1.7208344837665563,0.046171463222757315,0.4815568553047628,0.03584218648887715,0.020364878686862018,16.594402590833397,18.521949369713635,23.958911817597762,50.0,52.77777777777777,130413720.0,129147384.5,0.18303924450460998,-1.2187676460839205,3.087594219635429,918379.5,-0.8866536580590395,0.4180080239160391,0.005681818181818187,-0.0008515469770081774,-0.041568342711926,4.0,6.0,0.0,0.0,568.45,560.78,-0.011580153344496469,-0.02384765353014906,0.03562392657297453,0.1232436539731443,0.011580153344496469,0.0016254313079268057,-0.024129673699411214,-0.023299648724088184,,,1.76,1.82,0.03409090909090917,0.029983806964784643,0.004107102126124529,1.76,1.76
2014-06-23,1.76,1.77,1.74,1.76,525630,0.0,0.0,-0.005649717514124353,-0.005649717514124353,0.0,0.01734104046242768,1.764,1.763,1.8303333333333331,1.764079453278171,1.7681669947417438,-0.004087541463572819,-0.007360723376016266,0.003273181912443447,-0.0023224667406663746,0.0018597624502519586,47.28663822449505,1.763,0.0189459063763809,1.8008918127527618,1.725108187247238,0.04298560720676334,0.4604136120436568,0.03542488745395736,0.020127776962475773,16.89487283707569,17.401553671685935,26.542310781184185,50.0,50.0,130413720.0,129409427.0,0.18151182032494315,-1.3234245078532325,3.4656113269298237,904890.0,-0.6230627272751508,0.5808772336969135,0.01704545454545456,-0.001701644923425949,-0.03842651611728276,0.0,6.0,0.005649717514124353,1.0,561.97,565.92,0.009165804771924746,-0.01126893443052579,0.04017939197882581,0.12562971036140583,-0.009165804771924746,0.005619216916401437,-0.022838351516398125,-0.02195616611183837,0.9017599987720414,0.8447103179573681,1.77,1.8,0.016949152542372836,0.0223884556209879,-0.005439303078615065,1.77,1.78
2014-06-24,1.77,1.8,1.76,1.78,834790,0.011363636363636465,0.011363636363636465,0.011363636363636465,0.005649717514124353,0.011363636363636465,0.011363636363636465,1.766,1.764,1.8256666666666665,1.7665287681584523,1.7690435136497629,-0.0025147454913105882,-0.006391527799075131,0.0038767823077645426,-0.0014127783659048248,0.0021779675886317656,52.916974319568766,1.764,0.0193036674999573,1.8026073349999145,1.7253926650000855,0.04377248866203462,0.7072145098856919,0.035751681207246123,0.020085214161374227,16.059893715557827,22.00460963863483,24.421146933785703,66.66666666666667,55.55555555555555,131248510.0,129662555.0,0.17548062555590566,-1.5168092690276982,3.9767090678292303,895975.5,-0.10057774540734893,0.931710744322808,0.02247191011235957,0.009070294784580435,-0.025013693627898403,1.0,6.0,0.03333333333333344,1.0,565.47,569.74,0.00675007068136857,-0.004386194844910429,0.03073722297602899,0.11591642629331467,0.004613565682267895,0.010035912359034782,-0.019373586612392524,-0.01879585424930663,0.9118968407584421,0.8380563563257492,1.8,1.81,0.005555555555555536,0.013571090421335086,-0.00801553486577955,1.8,1.86
2014-06-25,1.8,1.86,1.78,1.86,3372220,0.04494382022471921,0.05681818181818188,0.05681818181818188,0.05084745762711873,0.05084745762711873,0.05681818181818188,1.784,1.7689999999999997,1.8219999999999998,1.7809089576725365,1.7757810311571878,0.0051279265153487685,-0.004087636936190351,0.00921556345153912,0.002756949739434822,0.004954604006203828,67.75370243203739,1.7689999999999997,0.028818853478079613,1.826637706956159,1.7113622930438404,0.06516416840718976,1.2894137779389565,0.03891227540672855,0.02092057817566051,16.175921175430005,29.787007324188313,20.83489016541194,100.0,72.22222222222221,134620730.0,130084294.0,0.23558683308806821,0.42194052302129353,4.0152396732120454,986554.5,2.934516232793141,3.41817912745824,0.04301075268817208,0.051441492368569985,0.02085620197585092,2.0,6.0,-0.005376344086021501,0.0,570.33,572.27,0.004440622038122566,0.003929617739417246,0.026787957081852998,0.11371687789743536,0.040503198186596645,0.046917839887701485,0.03003022473632888,0.02924676368592727,0.9249280188191138,0.7996283971138956,1.86,1.81,-0.026881720430107503,0.011569785731762705,-0.03845150616187021,1.86,1.85
2014-06-26,1.86,1.86,1.83,1.85,1106370,-0.005376344086021501,0.0393258426966292,0.05113636363636376,0.05113636363636376,0.0393258426966292,0.0393258426966292,1.802,1.7724999999999997,1.818,1.7915383487998386,1.7812787325529515,0.010259616246887093,-0.0012181862995748625,0.011477802546461956,0.005545738511830861,0.006204217592682138,64.99656219017761,1.7724999999999997,0.03400851286619241,1.8405170257323846,1.7044829742676149,0.07674699659507463,1.069710298013666,0.03827568430624794,0.020689559084458346,16.28366095959703,28.119387200188186,19.66845267328566,92.3076923076923,86.32478632478632,133514360.0,130319244.5,0.23507622617835458,0.5921802948991383,4.219287340330974,910403.0,0.27346725946992695,1.215253025308572,0.01621621621621623,0.04372355430183372,0.017601760176017667,3.0,6.0,0.0,0.0,572.18,576.4,0.007216873154280323,0.01595135278047044,0.03214253738024886,0.11560665079820108,-0.012593217240301824,0.03518501085589332,0.0071833053163803395,0.006959605922853163,0.919025271715864,0.7952930063422803,1.82,1.82,0.0,0.015342427713561868,-0.015342427713561868,1.82,1.82
2014-06-27,1.82,1.85,1.82,1.82,742690,-0.016216216216216273,-0.021505376344086002,0.022471910112359605,0.03409090909090917,0.011111111111111072,0.011111111111111072,1.814,1.7734999999999999,1.8138333333333334,1.7959170643690943,1.7841469745860663,0.01177008978302796,0.0013794689169457019,0.010390620866082258,0.006467082298367011,0.00570913234400124,57.44427471034187,1.7734999999999999,0.03513507768900023,1.8437701553780004,1.7032298446219993,0.07924460713617201,0.8308659255829536,0.037684563998658806,0.020705804394867473,16.044457972132516,26.520434649832723,20.44547870255631,69.23076923076923,87.17948717948718,132771670.0,130480878.0,0.24094711232844382,0.7375578792054132,3.8936681134806346,911355.0,-0.23544963767138116,0.8149294182837643,0.016483516483516498,0.026219340287567006,0.0033997978498576664,4.0,6.0,-0.01098901098901095,0.0,576.18,578.82,0.004198473282442938,0.03216947822675564,0.02989217465570637,0.1146607438003357,-0.02041468949865921,0.0019214308641535283,-0.0187810635445953,-0.018235951303226305,0.9116051612499338,0.7857419605495738,1.82,1.83,0.005494505494505475,0.019142975721104127,-0.013648470226598652,1.82,1.8
2014-06-30,1.82,1.82,1.8,1.8,916070,-0.01098901098901095,-0.027027027027027084,-0.032258064516129115,0.022727272727272707,0.016949152542372836,0.034482758620689724,1.8219999999999998,1.7765,1.8101666666666667,1.7965452083123106,1.7853212727648762,0.011223935547434394,0.0033483622430434405,0.007875573304390954,0.006235519748574663,0.004375318502439419,53.02113580920467,1.7765,0.03468277291168724,1.8458655458233744,1.7071344541766256,0.07809236794075361,0.6693924535664879,0.03642138085589747,0.020234100475498593,15.177220225178441,25.480212277047205,23.565879782044842,53.84615384615385,71.7948717948718,131855600.0,130625758.0,0.21023138194031069,1.7777640070124883,5.39284995419357,928108.5,-0.016905019819406245,0.987028994993581,0.01111111111111112,0.013228257810301125,-0.005616425743485864,0.0,6.0,0.005555555555555536,1.0,578.28,578.13,-0.0011920804395150197,0.02157548770144202,0.038308189655172464,0.1079652505473268,-0.00979693054949593,0.0011517850258306872,-0.0038254310344827402,-0.003684292460173322,0.9019770464136397,0.7816466918270191,1.8,1.85,0.0277777777777779,0.020313336672827642,0.007464441104950259,1.8,1.81
2014-07-01,1.8,1.82,1.8,1.81,665770,0.005555555555555536,-0.005494505494505475,-0.021621621621621623,0.016853932584269593,0.02259887005649719,0.04022988505747138,1.828,1.78,1.8066666666666664,1.7986151762642628,1.7871493266341447,0.011465849630118097,0.004971859720458372,0.006493989909659725,0.006334723552551435,0.0035878397290937704,54.89137893198061,1.78,0.03433580301118091,1.8486716060223618,1.7113283939776383,0.07715910789029413,0.7184308896913743,0.03524842508047622,0.019474268000263105,14.371928031578229,24.447533422039683,22.6107862574713,61.53846153846154,61.53846153846154,132521370.0,130803926.5,0.2105327086929025,1.7018063807272619,5.162538025718348,940511.0,-0.38976314200523704,0.7078811412094064,0.011049723756906087,0.016853932584269593,0.0018450184501845879,1.0,7.0,0.0,0.0,578.93,578.07,-0.00010378288620194187,0.014620704180854593,0.03455866561672294,0.10801180044055754,0.005659338441757478,0.0022332284034149996,0.005671219440748443,0.005481776557705098,0.9033593643252119,0.7813251289102912,1.81,1.82,0.005524861878453136,0.02190777311287362,-0.016382911234420483,1.81,1.81
2014-07-02,1.81,1.82,1.8,1.81,880150,0.0,0.005555555555555536,-0.005494505494505475,-0.026881720430107503,0.02259887005649719,0.046242774566473965,1.818,1.784,1.8025,1.8003666876082225,1.7888419691056896,0.011524718502532894,0.006282431476873277,0.005242287025659617,0.006367247791454637,0.002896291174397578,54.89137893198061,1.784,0.03283130726674892,1.8496626145334978,1.7183373854665023,0.07361279656221721,0.6979817601287879,0.03415925186044221,0.01887251484002332,13.62415670894946,23.425115018719328,21.665182315179898,61.53846153846154,58.97435897435898,132521370.0,131024386.0,0.20868769984955687,1.68647664815181,5.279358930932337,942227.5,-0.08809177026446989,0.934116229891401,0.011049723756906087,0.014573991031390232,0.004160887656033285,2.0,7.0,0.005524861878453136,1.0,578.79,578.8,0.001262822841524125,0.011410697747566756,0.0457846998879774,0.09963330492144759,-0.001262822841524125,-0.03829241817767426,0.00045807467849656724,0.0004380200614386709,0.8936068781478815,0.7779561827294009,1.81,1.82,0.005524861878453136,0.014246772617394488,-0.008721910738941352,1.81,1.82
2014-07-03,1.81,1.85,1.81,1.82,2153180,0.005524861878453136,0.005524861878453136,0.011111111111111072,-0.016216216216216273,0.03409090909090917,0.052023121387283267,1.812,1.7885000000000002,1.799,1.8033871972069575,1.791149971394157,0.012237225812800512,0.007473390344058724,0.004763835468741788,0.006723750446593688,0.002617492015792191,56.88215305580278,1.7885000000000002,0.03116593957311841,1.850831879146237,1.7261681208537634,0.0697029680136839,0.7526796916077061,0.034576448156124914,0.018998048437431272,13.824205535749787,27.686883421502124,19.87493131481655,69.23076923076923,64.1025641025641,134674550.0,131352504.5,0.20878621501911857,1.6152266745292958,5.091637046240821,1031432.0,1.5151785664198296,2.087563697849204,0.021978021978021997,0.017612524461839474,0.011673151750972943,3.0,7.0,0.0,0.0,583.29,585.02,0.010746371803731947,0.014954892435808498,0.061549628016693836,0.10083757272071402,-0.005221509925278811,-0.03117110865202477,-0.00952650662941057,-0.008974150975125883,0.9003924697599688,0.7887327336253952,1.83,1.81,-0.010928961748633892,-0.0013318307550455044,-0.009597130993588388,1.83,1.83
2014-07-04,1.83,1.83,1.81,1.83,1186850,0.005494505494505475,0.011049723756906049,0.011049723756906049,0.005494505494505475,0.03977272727272729,0.03977272727272729,1.814,1.7919999999999998,1.7955,1.8074814745597332,1.794027751290886,0.013453723268847195,0.008669456929016418,0.004784266339830777,0.007351761349096828,0.002614353191164359,58.83846747196522,1.7919999999999998,0.03172248082157628,1.8554449616431523,1.7285550383568473,0.0708091089767327,0.7994721646592841,0.03353527328783028,0.01832528594963403,14.009965160635804,26.507447957754188,19.02827773971448,76.92307692307692,69.23076923076923,135861400.0,131716598.5,0.2018264993846515,1.8534621625841978,6.624274312338839,1067407.5,0.1638713533921237,1.1118996259629055,0.010928961748633888,0.021205357142857206,0.019214703425229684,4.0,7.0,0.010928961748633892,1.0,585.66,589.35,0.007401456360466296,0.018192184098683395,0.05421794504865485,0.09310488672098943,-0.0019069508659608214,-0.01269767860417792,-0.014445217775927555,-0.013702306855780999,0.9055326974566144,0.7897712441876443,1.83,1.81,-0.010928961748633892,-0.016039981765073374,0.0051110200164394826,1.83,1.85
2014-07-07,1.83,1.86,1.82,1.85,2111560,0.010928961748633892,0.016483516483516425,0.022099447513812098,0.0277777777777779,0.05113636363636376,0.05113636363636376,1.8240000000000003,1.7965,1.7923333333333333,1.8140227861659282,1.7981738437878574,0.015848942378070774,0.01010535401882729,0.005743588359243483,0.008566995880038255,0.0031046423563478283,62.50280176117501,1.7965,0.03328900561354216,1.8630780112270844,1.7299219887729156,0.07411968964885544,0.9017843054632723,0.03399703948155669,0.01837677809813875,14.966160357416594,30.582807189174737,17.429123558737945,92.3076923076923,79.48717948717949,137972960.0,132186270.5,0.20408600468672658,1.67044829690699,5.8324420473664205,1091763.5,1.3487529144413088,1.9340818776227635,0.02162162162162164,0.0297801280267187,0.032174074762878924,0.0,7.0,-0.005464480874316946,0.0,592.27,590.69,0.0022736913548826454,0.021725217511632477,0.04434150739909137,0.08668564573927356,0.008655270393751247,0.006052560266145424,0.006794856237272384,0.006506354663806002,0.9084688026848974,0.788306868243598,1.83,1.81,-0.010928961748633892,-0.009127326200496944,-0.0018016355481369484,1.83,1.82
2014-07-08,1.83,1.85,1.81,1.82,1235560,-0.016216216216216273,-0.005464480874316946,0.0,0.005524861878453136,0.022471910112359605,0.03409090909090917,1.826,1.7995,1.7890000000000001,1.814942357525016,1.799790596099868,0.01515176142514818,0.01111463550009147,0.004037125925056711,0.008325143640191308,0.0022182010577234674,54.644543541880665,1.7995,0.03252124811487058,1.8645424962297412,1.734457503770259,0.07228952067767837,0.6575892776900082,0.03442582237573122,0.018915287019632538,15.444514970629045,28.044612221506313,18.057462231678755,69.23076923076923,79.48717948717949,136737400.0,132594164.5,0.21464320707316992,1.4794850162075956,4.798360688508993,1102790.5,0.17549725527554444,1.1203941274430638,0.021978021978021997,0.011392053348152187,0.017328116266070337,1.0,7.0,-0.005464480874316946,0.0,591.63,591.47,0.001320489596912111,0.023180583666337906,0.04335938189066679,0.08673906298503414,-0.017536705813128384,-0.01765572178788477,-0.009268472799757621,-0.00888329846899183,0.9053016077163469,0.7820261991292206,1.83,1.82,-0.005464480874316946,-0.004375739145125901,-0.001088741729191045,1.83,1.82
2014-07-09,1.83,1.83,1.82,1.82,829520,0.0,-0.016216216216216273,-0.005464480874316946,0.005524861878453136,-0.021505376344086002,0.02824858757062154,1.828,1.802,1.7856666666666667,1.8157204563673213,1.801287588981359,0.014432867385962167,0.011778281877265609,0.002654585508696558,0.007930146915363827,0.00145856346631679,54.644543541880665,1.802,0.03205258836746638,1.8661051767349328,1.7378948232650673,0.07114891979459796,0.6403942779412953,0.032681120777464705,0.017956659767837748,15.888701397183466,27.431663050977335,17.662794392831685,66.66666666666667,76.06837606837608,136737400.0,132952873.0,0.21421454832732828,1.5570087138208666,5.0231230068778165,1095081.0,-0.3500702741630427,0.7574964774295235,0.005494505494505499,0.00998890122086582,0.019227179391450466,2.0,7.0,-0.005494505494505475,0.0,591.9,591.6,0.0002197913672714602,0.022114720110573804,0.037239638123290675,0.08566832642134098,-0.0002197913672714602,-0.01658985823212067,-0.008991050552669133,-0.00866824812917577,0.9055600658391558,0.782216463689756,1.82,1.82,0.0,-0.0025879129243417953,0.0025879129243417953,1.82,1.81
2014-07-10,1.82,1.82,1.78,1.81,1341170,-0.005494505494505475,-0.005494505494505475,-0.021621621621621623,-0.005494505494505475,-0.021621621621621623,0.016853932584269593,1.8259999999999998,1.8035,1.7825,1.8148403861569642,1.8019329527605177,0.01290743339644651,0.01200411218110179,0.0009033212153447198,0.007131178672069895,0.0004990724946655911,52.11168999160821,1.8035,0.031668513334915445,1.866837026669831,1.7401629733301691,0.07023790038240198,0.5513127971248456,0.03320389786478866,0.01834469495292191,14.800166493506254,25.071211863444788,24.747780614497422,58.333333333333336,64.74358974358974,135396230.0,133145379.0,0.21498797180813667,1.6678006723069538,5.2301206277910905,1062995.5,0.3799276025712798,1.2616892545641067,0.022099447513812175,0.003604103132797354,0.015427769985974837,3.0,7.0,0.0,0.0,591.21,584.88,-0.011359026369168412,-0.00023930805784411202,0.019363159454136802,0.09604609114383324,0.005864520874662937,-0.005255197436661363,-0.0025092268698672093,-0.002461563228566055,0.8992583006422515,0.7801603044389773,1.81,1.81,0.0,0.010405791644560125,-0.010405791644560125,1.81,1.81
2014-07-11,1.81,1.81,1.78,1.81,656130,0.0,-0.005494505494505475,-0.005494505494505475,-0.010928961748633892,-0.005494505494505475,0.005555555555555536,1.8219999999999998,1.8039999999999998,1.7803333333333335,1.8140957113635852,1.8025305118152941,0.01156519954829105,0.011916329654539643,-0.0003511301062485931,0.006389613010105552,-0.00019399453383900172,52.11168999160821,1.8039999999999998,0.031689280937209706,1.8673785618744192,1.7406214381255805,0.07026448101376871,0.5473346177520472,0.03297504801730376,0.018218258573096002,13.789384082948843,23.441979196566617,23.13956586885674,50.0,58.333333333333336,135396230.0,133324655.0,0.21150994524297365,1.8649266917604352,6.169270669821523,1082572.0,-0.5966447019786497,0.6060843990053317,0.01657458563535913,0.003325942350332678,0.01666354615240584,4.0,7.0,0.0,0.0,584.29,582.77,-0.003607577622760205,-0.011164842623229032,0.014430441442695896,0.09740187413146133,0.003607577622760205,0.00023588087459514018,-0.00887488588714036,-0.008748639162009741,0.8800982504833574,0.7743264103418005,1.81,1.82,0.005524861878453136,0.021780481535429663,-0.016255619656976528,1.81,1.81
2014-07-14,1.81,1.81,1.8,1.81,192510,0.0,0.0,-0.005494505494505475,-0.021621621621621623,0.005555555555555536,0.02259887005649719,1.814,1.8060000000000003,1.7788333333333335,1.8134656019230335,1.8030838072363835,0.010381794686650014,0.011609422660961717,-0.0012276279743117027,0.005735798169419898,-0.0006782474996197252,52.11168999160821,1.8060000000000003,0.030676581158606376,1.867353162317213,1.7446468376827875,0.0679437013479654,0.5325981567121079,0.03133397315892492,0.017311587380621503,12.850800416002675,22.90759848558037,22.612078937944183,37.5,48.611111111111114,135396230.0,133537430.5,0.20176426615996,2.0701439139087663,7.2466164657618375,1058698.0,-1.1754932740060073,0.18183655773412247,0.005524861878453044,0.00221483942414169,0.01752084699709533,0.0,7.0,-0.005464480874316946,0.0,583.55,586.23,0.005937162173756505,-0.007550491797728154,0.02421510561350182,0.09760758749931925,-0.005937162173756505,-0.014071129823893469,-0.0016162355570046305,-0.0015780235500788553,0.8751284579807507,0.7674780064775787,1.83,1.81,-0.010928961748633892,0.021759825921392473,-0.032688787670026365,1.83,1.82
2014-07-15,1.83,1.83,1.81,1.82,2059270,0.005524861878453136,0.005524861878453136,0.005524861878453136,0.0,0.005524861878453136,0.02824858757062154,1.814,1.8085,1.7775,1.8144708939348746,1.804336858552207,0.01013403538266755,0.011314345205302884,-0.001180309822635334,0.005568151309157995,-0.0006485218805688648,54.732319170483,1.8085,0.02960707596791757,1.8677141519358351,1.7492858480641649,0.06548427087181104,0.5971051651002411,0.030524403647573146,0.01677165035580942,12.670180831096422,26.515596972135985,21.55381191054176,50.0,45.833333333333336,137455500.0,133853169.5,0.20228325480168474,1.9843217092787155,6.920882720556648,1135303.5,1.2188888403912777,1.8138497767337105,0.010989010989010999,0.006358860934476018,0.02390998593530247,1.0,7.0,-0.016216216216216273,0.0,588.24,589.31,0.005253910581171084,-0.0036519181023553227,0.029812145041502758,0.09847274862040803,0.0002709512972820516,0.0036519181023553227,-0.001563557470881216,-0.0015182938737027252,0.8825910109093572,0.7706832186229009,1.85,1.8,-0.027027027027027084,0.00620908983829449,-0.033236116865321574,1.85,1.82
2014-07-16,1.85,1.85,1.82,1.82,3648470,0.0,0.005524861878453136,0.005524861878453136,0.0,0.005524861878453136,0.02824858757062154,1.814,1.811,1.7776666666666665,1.8153215256372015,1.8054970912520436,0.009824434385157899,0.011016363041273887,-0.001191928656115988,0.005398040870965878,-0.0006549058550087846,54.732319170483,1.811,0.028265657049194502,1.867531314098389,1.754468685901611,0.062431048148414096,0.5796018997925311,0.030486946244175066,0.016751069364931356,13.110351818273607,29.33772306502792,20.038844178503712,50.0,45.833333333333336,137455500.0,134168908.5,0.20228325480168474,1.9843217092787155,6.920882720556648,1278440.0,2.5278276847553616,2.853845311473358,0.016483516483516498,0.004969630038652806,0.02381398837427362,2.0,7.0,-0.005494505494505475,0.0,594.29,589.68,0.0006278529127283772,-0.0032454361054767844,0.03447186990158402,0.09649402749583008,-0.0006278529127283772,0.0032454361054767844,-0.006223282330962476,-0.006015902908558135,0.8282755937998233,0.7566036255142428,1.82,1.81,-0.005494505494505475,0.014448462622455471,-0.019942968116960946,1.82,1.81
2014-07-17,1.82,1.82,1.81,1.81,789300,-0.005494505494505475,-0.005494505494505475,0.0,0.0,-0.005494505494505475,0.02840909090909083,1.814,1.8135000000000001,1.7776666666666665,1.8145028293853243,1.8058306400481885,0.00867218933713576,0.010547528300446262,-0.0018753389633105015,0.004791264827146829,-0.0010360988747571832,51.4659489111434,1.8135000000000001,0.025603248149231077,1.8647064962984623,1.762293503701538,0.056472562777460364,0.46582464869691576,0.029023592941019707,0.016035134221557848,13.106428819136267,28.61570644504552,22.006729802352393,37.5,45.833333333333336,136666200.0,134481532.5,0.20221153921016433,1.9850562209735638,6.929155860902064,1281555.0,-0.5260545531765871,0.6158924119526669,0.005524861878453044,-0.001929969671905174,0.01818863678979943,3.0,7.0,0.005524861878453136,1.0,588.99,590.37,0.00117012617012624,0.009386540828888013,0.040574601216180506,0.09352181982654066,-0.006664631664631715,-0.009386540828888013,-0.012165510307089678,-0.0116911466922901,0.8414342816096215,0.7615704851391725,1.81,1.8,-0.0055248618784530246,0.018886444406837066,-0.02441130628529009,1.81,1.82
